TRACK,LABEL,METHOD,CURVE
8,feature.Seral.mature,,6
8,feature.Seral.overmature,,7
8,feature.Seral.regenerating,,8
8,feature.Seral.young,,9
8,feature.SpeciesProp.managed.CW,,133
8,feature.SpeciesProp.managed.FDC,,11
8,feature.SpeciesProp.managed.HW,,134
8,feature.StemsPerHa.managed.CWHvm_DR_HW_M,,57
8,feature.Yield.managed.CW,,135
8,feature.Yield.managed.FDC,,136
8,feature.Yield.managed.HW,,137
8,feature.Yield.managed.Total,,138
9,feature.Area.managed,,2
9,feature.Area.og1.CWHvm_HW_CW_L,,146
9,feature.Area.og1.total,,146
9,feature.Area.og2.CWHvm_HW_CW_L,,1
9,feature.Area.og2.total,,1
9,feature.Height.managed.CWHvm_HW_CW_L,,147
9,feature.QMD.managed.CWHvm_HW_CW_L,,148
9,feature.Seral.CWHvm_HW_CW_L.immature,,149
9,feature.Seral.CWHvm_HW_CW_L.mature,,150
9,feature.Seral.CWHvm_HW_CW_L.overmature,,7
9,feature.Seral.CWHvm_HW_CW_L.regenerating,,8
9,feature.Seral.CWHvm_HW_CW_L.young,,9
9,feature.Seral.immature,,149
9,feature.Seral.mature,,150
9,feature.Seral.overmature,,7
9,feature.Seral.regenerating,,8
9,feature.Seral.young,,9
9,feature.StemsPerHa.managed.CWHvm_HW_CW_L,,151
9,feature.Yield.managed.Total,,152
10,feature.Area.managed,,2
10,feature.Area.og1.CWHvm_HW_CW_L,,146
10,feature.Area.og1.total,,146
10,feature.Area.og2.CWHvm_HW_CW_L,,1
10,feature.Area.og2.total,,1
10,feature.Height.managed.CWHvm_HW_CW_L,,147
10,feature.QMD.managed.CWHvm_HW_CW_L,,148
10,feature.Seral.CWHvm_HW_CW_L.immature,,149
10,feature.Seral.CWHvm_HW_CW_L.mature,,150
10,feature.Seral.CWHvm_HW_CW_L.overmature,,7
10,feature.Seral.CWHvm_HW_CW_L.regenerating,,8
10,feature.Seral.CWHvm_HW_CW_L.young,,9
10,feature.Seral.immature,,149
10,feature.Seral.mature,,150
10,feature.Seral.overmature,,7
10,feature.Seral.regenerating,,8
10,feature.Seral.young,,9
10,feature.SpeciesProp.managed.CW,,12
10,feature.SpeciesProp.managed.FDC,,10
10,feature.SpeciesProp.managed.HW,,160
10,feature.StemsPerHa.managed.CWHvm_HW_CW_L,,151
10,feature.Yield.managed.CW,,161
10,feature.Yield.managed.FDC,,162
10,feature.Yield.managed.HW,,163
10,feature.Yield.managed.Total,,152
11,feature.Area.og1.CWHvm_FDC_HW_L,,146
11,feature.Area.og1.total,,146
11,feature.Area.og2.CWHvm_FDC_HW_L,,1
11,feature.Area.og2.total,,1
11,feature.Area.unmanaged,,2
11,feature.Height.unmanaged.CWHvm_FDC_HW_L,,170
11,feature.QMD.unmanaged.CWHvm_FDC_HW_L,,171
11,feature.Seral.CWHvm_FDC_HW_L.immature,,172
11,feature.Seral.CWHvm_FDC_HW_L.mature,,173
11,feature.Seral.CWHvm_FDC_HW_L.overmature,,7
11,feature.Seral.CWHvm_FDC_HW_L.regenerating,,8
11,feature.Seral.CWHvm_FDC_HW_L.young,,9
11,feature.Seral.immature,,172
11,feature.Seral.mature,,173
11,feature.Seral.overmature,,7
11,feature.Seral.regenerating,,8
11,feature.Seral.young,,9
11,feature.SpeciesProp.unmanaged.CW,,54
11,feature.SpeciesProp.unmanaged.FDC,,55
11,feature.SpeciesProp.unmanaged.HW,,56
11,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_L,,174
11,feature.Yield.unmanaged.CW,,175
11,feature.Yield.unmanaged.FDC,,176
11,feature.Yield.unmanaged.HW,,177
11,feature.Yield.unmanaged.Total,,178
12,feature.Area.managed,,2
12,feature.Area.og1.CWHvm_FDC_HW_L,,146
12,feature.Area.og1.total,,146
12,feature.Area.og2.CWHvm_FDC_HW_L,,1
12,feature.Area.og2.total,,1
12,feature.Height.managed.CWHvm_FDC_HW_L,,179
12,feature.QMD.managed.CWHvm_FDC_HW_L,,180
12,feature.Seral.CWHvm_FDC_HW_L.immature,,172
12,feature.Seral.CWHvm_FDC_HW_L.mature,,173
12,feature.Seral.CWHvm_FDC_HW_L.overmature,,7
12,feature.Seral.CWHvm_FDC_HW_L.regenerating,,8
12,feature.Seral.CWHvm_FDC_HW_L.young,,9
12,feature.Seral.immature,,172
12,feature.Seral.mature,,173
12,feature.Seral.overmature,,7
12,feature.Seral.regenerating,,8
12,feature.Seral.young,,9
12,feature.SpeciesProp.managed.CW,,54
12,feature.SpeciesProp.managed.FDC,,55
12,feature.SpeciesProp.managed.HW,,56
12,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,57
12,feature.Yield.managed.CW,,181
12,feature.Yield.managed.FDC,,182
12,feature.Yield.managed.HW,,183
12,feature.Yield.managed.Total,,184
13,feature.Area.managed,,2
13,feature.Area.og1.CWHvm_CW_HW_M,,198
13,feature.Area.og1.total,,198
13,feature.Area.og2.CWHvm_CW_HW_M,,1
13,feature.Area.og2.total,,1
13,feature.Height.managed.CWHvm_CW_HW_M,,199
13,feature.QMD.managed.CWHvm_CW_HW_M,,200
13,feature.Seral.CWHvm_CW_HW_M.immature,,149
13,feature.Seral.CWHvm_CW_HW_M.mature,,150
13,feature.Seral.CWHvm_CW_HW_M.overmature,,7
13,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
13,feature.Seral.CWHvm_CW_HW_M.young,,9
13,feature.Seral.immature,,149
13,feature.Seral.mature,,150
13,feature.Seral.overmature,,7
13,feature.Seral.regenerating,,8
13,feature.Seral.young,,9
13,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,57
13,feature.Yield.managed.Total,,201
14,feature.Area.managed,,2
14,feature.Area.og1.CWHvm_CW_HW_M,,198
14,feature.Area.og1.total,,198
14,feature.Area.og2.CWHvm_CW_HW_M,,1
14,feature.Area.og2.total,,1
14,feature.Height.managed.CWHvm_CW_HW_M,,199
14,feature.QMD.managed.CWHvm_CW_HW_M,,200
14,feature.Seral.CWHvm_CW_HW_M.immature,,149
14,feature.Seral.CWHvm_CW_HW_M.mature,,150
14,feature.Seral.CWHvm_CW_HW_M.overmature,,7
14,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
14,feature.Seral.CWHvm_CW_HW_M.young,,9
14,feature.Seral.immature,,149
14,feature.Seral.mature,,150
14,feature.Seral.overmature,,7
14,feature.Seral.regenerating,,8
14,feature.Seral.young,,9
14,feature.SpeciesProp.managed.CW,,12
14,feature.SpeciesProp.managed.FDC,,10
14,feature.SpeciesProp.managed.HW,,11
14,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,57
14,feature.Yield.managed.CW,,204
14,feature.Yield.managed.FDC,,205
14,feature.Yield.managed.HW,,206
14,feature.Yield.managed.Total,,201
15,feature.Area.og1.CWHvm_HW_FDC_H,,107
15,feature.Area.og1.total,,107
15,feature.Area.og2.CWHvm_HW_FDC_H,,1
15,feature.Area.og2.total,,1
15,feature.Area.unmanaged,,2
15,feature.Height.unmanaged.CWHvm_HW_FDC_H,,211
15,feature.QMD.unmanaged.CWHvm_HW_FDC_H,,212
15,feature.Seral.CWHvm_HW_FDC_H.immature,,5
15,feature.Seral.CWHvm_HW_FDC_H.mature,,6
15,feature.Seral.CWHvm_HW_FDC_H.overmature,,7
15,feature.Seral.CWHvm_HW_FDC_H.regenerating,,8
15,feature.Seral.CWHvm_HW_FDC_H.young,,9
15,feature.Seral.immature,,5
15,feature.Seral.mature,,6
15,feature.Seral.overmature,,7
15,feature.Seral.regenerating,,8
15,feature.Seral.young,,9
15,feature.SpeciesProp.unmanaged.CW,,12
15,feature.SpeciesProp.unmanaged.FDC,,10
15,feature.SpeciesProp.unmanaged.HW,,11
15,feature.StemsPerHa.unmanaged.CWHvm_HW_FDC_H,,213
15,feature.Yield.unmanaged.CW,,214
15,feature.Yield.unmanaged.FDC,,215
15,feature.Yield.unmanaged.HW,,216
15,feature.Yield.unmanaged.Total,,217
16,feature.Area.managed,,2
16,feature.Area.og1.CWHvm_HW_FDC_H,,107
16,feature.Area.og1.total,,107
16,feature.Area.og2.CWHvm_HW_FDC_H,,1
16,feature.Area.og2.total,,1
16,feature.Height.managed.CWHvm_HW_FDC_H,,218
16,feature.QMD.managed.CWHvm_HW_FDC_H,,219
16,feature.Seral.CWHvm_HW_FDC_H.immature,,5
16,feature.Seral.CWHvm_HW_FDC_H.mature,,6
16,feature.Seral.CWHvm_HW_FDC_H.overmature,,7
16,feature.Seral.CWHvm_HW_FDC_H.regenerating,,8
16,feature.Seral.CWHvm_HW_FDC_H.young,,9
16,feature.Seral.immature,,5
16,feature.Seral.mature,,6
16,feature.Seral.overmature,,7
16,feature.Seral.regenerating,,8
16,feature.Seral.young,,9
16,feature.SpeciesProp.managed.CW,,12
16,feature.SpeciesProp.managed.FDC,,10
16,feature.SpeciesProp.managed.HW,,160
16,feature.StemsPerHa.managed.CWHvm_HW_FDC_H,,57
16,feature.Yield.managed.CW,,220
16,feature.Yield.managed.FDC,,221
16,feature.Yield.managed.HW,,222
16,feature.Yield.managed.Total,,223
17,feature.Area.managed,,2
17,feature.Area.og1.CWHvm_HW_FDC_L,,107
17,feature.Area.og1.total,,107
17,feature.Area.og2.CWHvm_HW_FDC_L,,1
17,feature.Area.og2.total,,1
17,feature.Height.managed.CWHvm_HW_FDC_L,,230
17,feature.QMD.managed.CWHvm_HW_FDC_L,,231
17,feature.Seral.CWHvm_HW_FDC_L.immature,,172
17,feature.Seral.CWHvm_HW_FDC_L.mature,,173
17,feature.Seral.CWHvm_HW_FDC_L.overmature,,7
17,feature.Seral.CWHvm_HW_FDC_L.regenerating,,8
17,feature.Seral.CWHvm_HW_FDC_L.young,,9
17,feature.Seral.immature,,172
17,feature.Seral.mature,,173
17,feature.Seral.overmature,,7
17,feature.Seral.regenerating,,8
17,feature.Seral.young,,9
17,feature.SpeciesProp.managed.CW,,12
17,feature.SpeciesProp.managed.FDC,,10
17,feature.SpeciesProp.managed.HW,,160
17,feature.StemsPerHa.managed.CWHvm_HW_FDC_L,,57
17,feature.Yield.managed.CW,,232
17,feature.Yield.managed.FDC,,233
17,feature.Yield.managed.HW,,234
17,feature.Yield.managed.Total,,235
18,feature.Area.og1.CWHvm_FDC_HW_M,,107
18,feature.Area.og1.total,,107
18,feature.Area.og2.CWHvm_FDC_HW_M,,1
18,feature.Area.og2.total,,1
18,feature.Area.unmanaged,,2
18,feature.Height.unmanaged.CWHvm_FDC_HW_M,,244
18,feature.QMD.unmanaged.CWHvm_FDC_HW_M,,245
18,feature.Seral.CWHvm_FDC_HW_M.immature,,246
18,feature.Seral.CWHvm_FDC_HW_M.mature,,247
18,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
18,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
18,feature.Seral.CWHvm_FDC_HW_M.young,,9
18,feature.Seral.immature,,246
18,feature.Seral.mature,,247
18,feature.Seral.overmature,,7
18,feature.Seral.regenerating,,8
18,feature.Seral.young,,9
18,feature.SpeciesProp.unmanaged.CW,,54
18,feature.SpeciesProp.unmanaged.FDC,,55
18,feature.SpeciesProp.unmanaged.HW,,56
18,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_M,,248
18,feature.Yield.unmanaged.CW,,249
18,feature.Yield.unmanaged.FDC,,250
18,feature.Yield.unmanaged.HW,,251
18,feature.Yield.unmanaged.Total,,252
19,feature.Area.managed,,2
19,feature.Area.og1.CWHvm_FDC_HW_M,,107
19,feature.Area.og1.total,,107
19,feature.Area.og2.CWHvm_FDC_HW_M,,1
19,feature.Area.og2.total,,1
19,feature.Height.managed.CWHvm_FDC_HW_M,,253
19,feature.QMD.managed.CWHvm_FDC_HW_M,,254
19,feature.Seral.CWHvm_FDC_HW_M.immature,,246
19,feature.Seral.CWHvm_FDC_HW_M.mature,,247
19,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
19,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
19,feature.Seral.CWHvm_FDC_HW_M.young,,9
19,feature.Seral.immature,,246
19,feature.Seral.mature,,247
19,feature.Seral.overmature,,7
19,feature.Seral.regenerating,,8
19,feature.Seral.young,,9
19,feature.SpeciesProp.managed.CW,,54
19,feature.SpeciesProp.managed.FDC,,55
19,feature.SpeciesProp.managed.HW,,56
19,feature.StemsPerHa.managed.CWHvm_FDC_HW_M,,57
19,feature.Yield.managed.CW,,255
19,feature.Yield.managed.FDC,,256
19,feature.Yield.managed.HW,,257
19,feature.Yield.managed.Total,,258
20,feature.Area.og1.CWHvm_FDC_HW_M,,107
20,feature.Area.og1.total,,107
20,feature.Area.og2.CWHvm_FDC_HW_M,,1
20,feature.Area.og2.total,,1
20,feature.Area.unmanaged,,2
20,feature.Height.unmanaged.CWHvm_FDC_HW_M,,272
20,feature.QMD.unmanaged.CWHvm_FDC_HW_M,,273
20,feature.Seral.CWHvm_FDC_HW_M.immature,,246
20,feature.Seral.CWHvm_FDC_HW_M.mature,,247
20,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
20,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
20,feature.Seral.CWHvm_FDC_HW_M.young,,9
20,feature.Seral.immature,,246
20,feature.Seral.mature,,247
20,feature.Seral.overmature,,7
20,feature.Seral.regenerating,,8
20,feature.Seral.young,,9
20,feature.SpeciesProp.unmanaged.CW,,54
20,feature.SpeciesProp.unmanaged.FDC,,55
20,feature.SpeciesProp.unmanaged.HW,,56
20,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_M,,248
20,feature.Yield.unmanaged.CW,,274
20,feature.Yield.unmanaged.FDC,,275
20,feature.Yield.unmanaged.HW,,276
20,feature.Yield.unmanaged.Total,,277
21,feature.Area.managed,,2
21,feature.Area.og1.CWHvm_FDC_HW_M,,107
21,feature.Area.og1.total,,107
21,feature.Area.og2.CWHvm_FDC_HW_M,,1
21,feature.Area.og2.total,,1
21,feature.Height.managed.CWHvm_FDC_HW_M,,278
21,feature.QMD.managed.CWHvm_FDC_HW_M,,279
21,feature.Seral.CWHvm_FDC_HW_M.immature,,246
21,feature.Seral.CWHvm_FDC_HW_M.mature,,247
21,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
21,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
21,feature.Seral.CWHvm_FDC_HW_M.young,,9
21,feature.Seral.immature,,246
21,feature.Seral.mature,,247
21,feature.Seral.overmature,,7
21,feature.Seral.regenerating,,8
21,feature.Seral.young,,9
21,feature.SpeciesProp.managed.CW,,280
21,feature.SpeciesProp.managed.FDC,,281
21,feature.SpeciesProp.managed.HW,,56
21,feature.StemsPerHa.managed.CWHvm_FDC_HW_M,,57
21,feature.Yield.managed.CW,,282
21,feature.Yield.managed.FDC,,283
21,feature.Yield.managed.HW,,284
21,feature.Yield.managed.Total,,285
22,feature.Area.og1.CWHvm_HW_CW_H,,293
22,feature.Area.og1.total,,293
22,feature.Area.og2.CWHvm_HW_CW_H,,1
22,feature.Area.og2.total,,1
22,feature.Area.unmanaged,,2
22,feature.Height.unmanaged.CWHvm_HW_CW_H,,294
22,feature.QMD.unmanaged.CWHvm_HW_CW_H,,295
22,feature.Seral.CWHvm_HW_CW_H.immature,,172
22,feature.Seral.CWHvm_HW_CW_H.mature,,173
22,feature.Seral.CWHvm_HW_CW_H.overmature,,7
22,feature.Seral.CWHvm_HW_CW_H.regenerating,,8
22,feature.Seral.CWHvm_HW_CW_H.young,,9
22,feature.Seral.immature,,172
22,feature.Seral.mature,,173
22,feature.Seral.overmature,,7
22,feature.Seral.regenerating,,8
22,feature.Seral.young,,9
22,feature.StemsPerHa.unmanaged.CWHvm_HW_CW_H,,296
22,feature.Yield.unmanaged.Total,,297
23,feature.Area.managed,,2
23,feature.Area.og1.CWHvm_HW_CW_H,,293
23,feature.Area.og1.total,,293
23,feature.Area.og2.CWHvm_HW_CW_H,,1
23,feature.Area.og2.total,,1
23,feature.Height.managed.CWHvm_HW_CW_H,,298
23,feature.QMD.managed.CWHvm_HW_CW_H,,299
23,feature.Seral.CWHvm_HW_CW_H.immature,,172
23,feature.Seral.CWHvm_HW_CW_H.mature,,173
23,feature.Seral.CWHvm_HW_CW_H.overmature,,7
23,feature.Seral.CWHvm_HW_CW_H.regenerating,,8
23,feature.Seral.CWHvm_HW_CW_H.young,,9
23,feature.Seral.immature,,172
23,feature.Seral.mature,,173
23,feature.Seral.overmature,,7
23,feature.Seral.regenerating,,8
23,feature.Seral.young,,9
23,feature.StemsPerHa.managed.CWHvm_HW_CW_H,,57
23,feature.Yield.managed.Total,,300
24,feature.Area.managed,,2
24,feature.Area.og1.CWHvm_HW_CW_H,,293
24,feature.Area.og1.total,,293
24,feature.Area.og2.CWHvm_HW_CW_H,,1
24,feature.Area.og2.total,,1
24,feature.Height.managed.CWHvm_HW_CW_H,,298
24,feature.QMD.managed.CWHvm_HW_CW_H,,299
24,feature.Seral.CWHvm_HW_CW_H.immature,,172
24,feature.Seral.CWHvm_HW_CW_H.mature,,173
24,feature.Seral.CWHvm_HW_CW_H.overmature,,7
24,feature.Seral.CWHvm_HW_CW_H.regenerating,,8
24,feature.Seral.CWHvm_HW_CW_H.young,,9
24,feature.Seral.immature,,172
24,feature.Seral.mature,,173
24,feature.Seral.overmature,,7
24,feature.Seral.regenerating,,8
24,feature.Seral.young,,9
24,feature.SpeciesProp.managed.CW,,134
24,feature.SpeciesProp.managed.FDC,,133
24,feature.SpeciesProp.managed.HW,,11
24,feature.StemsPerHa.managed.CWHvm_HW_CW_H,,57
24,feature.Yield.managed.CW,,303
24,feature.Yield.managed.FDC,,304
24,feature.Yield.managed.HW,,305
24,feature.Yield.managed.Total,,300
25,feature.Area.og1.CWHvm_HW_FDC_L,,312
25,feature.Area.og1.total,,312
25,feature.Area.og2.CWHvm_HW_FDC_L,,20
25,feature.Area.og2.total,,20
25,feature.Area.unmanaged,,18
25,feature.Height.unmanaged.CWHvm_HW_FDC_L,,313
25,feature.QMD.unmanaged.CWHvm_HW_FDC_L,,314
25,feature.Seral.CWHvm_HW_FDC_L.immature,,315
25,feature.Seral.CWHvm_HW_FDC_L.mature,,316
25,feature.Seral.CWHvm_HW_FDC_L.overmature,,25
25,feature.Seral.CWHvm_HW_FDC_L.regenerating,,26
25,feature.Seral.CWHvm_HW_FDC_L.young,,27
25,feature.Seral.immature,,315
25,feature.Seral.mature,,316
25,feature.Seral.overmature,,25
25,feature.Seral.regenerating,,26
25,feature.Seral.young,,27
25,feature.StemsPerHa.unmanaged.CWHvm_HW_FDC_L,,317
25,feature.Yield.unmanaged.Total,,318
26,feature.Area.managed,,18
26,feature.Area.og1.CWHvm_HW_FDC_L,,312
26,feature.Area.og1.total,,312
26,feature.Area.og2.CWHvm_HW_FDC_L,,20
26,feature.Area.og2.total,,20
26,feature.Height.managed.CWHvm_HW_FDC_L,,319
26,feature.QMD.managed.CWHvm_HW_FDC_L,,320
26,feature.Seral.CWHvm_HW_FDC_L.immature,,315
26,feature.Seral.CWHvm_HW_FDC_L.mature,,316
26,feature.Seral.CWHvm_HW_FDC_L.overmature,,25
26,feature.Seral.CWHvm_HW_FDC_L.regenerating,,26
